Season,Home,Away,Date,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets
2014-15,CHI,POR,2014-12-12,21725,20917,15909.0,764.0,1471.0,18144.0
2014-15,MEM,CHA,2014-12-12,15897,18119,9271.0,946.0,628.0,10845.0
2014-15,MIN,OKC,2014-12-12,13557,19356,6068.0,1403.0,660.0,8131.0
2014-15,NOP,CLE,2014-12-12,18069,16867,9989.0,4768.0,1698.0,16455.0
2014-15,PHX,DET,2014-12-12,17007,19023,7848.0,2983.0,1452.0,12283.0
2014-15,SAS,LAL,2014-12-12,18581,18418,12642.0,2895.0,1597.0,17134.0
2014-15,TOR,IND,2014-12-12,19800,19800,12697.0,2331.0,2731.0,17759.0
2014-15,UTA,MIA,2014-12-12,19911,19911,8966.0,4158.0,4592.0,17716.0
2014-15,WAS,LAC,2014-12-12,17437,20356,10988.0,1156.0,1949.0,14093.0
2014-15,OKC,CLE,2014-12-11,18203,18203,14231.0,1536.0,1316.0,17083.0
2014-15,SAC,HOU,2014-12-11,16676,17317,9571.0,1288.0,702.0,11561.0
2014-15,ATL,PHI,2014-12-10,11733,18047,4379.0,941.0,569.0,5889.0
2014-15,CHA,BOS,2014-12-10,15276,19077,9254.0,630.0,728.0,10612.0
2014-15,CHI,BRK,2014-12-10,21646,20917,15720.0,1123.0,1073.0,17916.0
2014-15,DAL,NOP,2014-12-10,19988,19200,12230.0,2056.0,2080.0,16366.0
2014-15,DEN,MIA,2014-12-10,13433,19155,6336.0,1317.0,941.0,8594.0
2014-15,GSW,HOU,2014-12-10,19596,19596,15318.0,1905.0,547.0,17770.0
2014-15,IND,LAC,2014-12-10,16392,18165,9764.0,2864.0,975.0,13603.0
2014-15,MIN,POR,2014-12-10,10337,19356,5733.0,1320.0,361.0,7414.0
2014-15,ORL,WAS,2014-12-10,16081,18846,6760.0,2105.0,1636.0,10501.0
2014-15,SAS,NYK,2014-12-10,18581,18418,12636.0,3362.0,566.0,16564.0
2014-15,CLE,TOR,2014-12-09,20562,20562,14361.0,3168.0,1301.0,18830.0
2014-15,DET,POR,2014-12-09,12813,19971,5161.0,575.0,301.0,6037.0
2014-15,LAL,SAC,2014-12-09,18267,18997,14211.0,264.0,1333.0,15808.0
2014-15,MEM,DAL,2014-12-09,16512,18119,9314.0,887.0,627.0,10828.0
2014-15,NOP,NYK,2014-12-09,13789,16867,9760.0,762.0,1062.0,11584.0
2014-15,OKC,MIL,2014-12-09,18203,18203,14829.0,1554.0,532.0,16915.0
2014-15,PHX,MIA,2014-12-09,14963,19023,7785.0,1993.0,1300.0,11078.0
2014-15,UTA,SAS,2014-12-09,18382,19911,9118.0,2000.0,4248.0,15366.0
2014-15,BRK,CLE,2014-12-08,17732,17732,11037.0,916.0,3002.0,14955.0
2014-15,IND,ATL,2014-12-08,14519,18165,8169.0,2731.0,502.0,11402.0
2014-15,LAC,PHX,2014-12-08,19060,19060,12920.0,2007.0,641.0,15568.0
2014-15,MIN,GSW,2014-12-08,10296,19356,5925.0,1516.0,214.0,7655.0
2014-15,SAC,UTA,2014-12-08,16511,17317,9083.0,2348.0,537.0,11968.0
2014-15,TOR,DEN,2014-12-08,19800,19800,13080.0,2584.0,2429.0,18093.0
2014-15,WAS,BOS,2014-12-08,14828,20356,10338.0,365.0,723.0,11426.0
2014-15,ATL,DEN,2014-12-07,12143,18047,4557.0,2283.0,2097.0,8937.0
2014-15,BOS,WAS,2014-12-07,16716,18624,9834.0,1247.0,2421.0,13502.0
2014-15,DAL,MIL,2014-12-07,19413,19200,12613.0,772.0,1839.0,15224.0
2014-15,DET,OKC,2014-12-07,13090,19971,5315.0,1028.0,592.0,6935.0
2014-15,LAL,NOP,2014-12-07,18997,18997,14211.0,252.0,1431.0,15894.0
2014-15,MEM,MIA,2014-12-07,16572,18119,9595.0,573.0,977.0,11145.0
2014-15,NYK,POR,2014-12-07,19812,19812,16081.0,725.0,1337.0,18143.0
2014-15,CHI,GSW,2014-12-06,22353,20917,15779.0,1357.0,1663.0,18799.0
2014-15,DET,PHI,2014-12-06,16514,19971,4611.0,4776.0,525.0,9912.0
2014-15,HOU,PHX,2014-12-06,18060,18055,11272.0,1723.0,1615.0,14610.0
2014-15,LAC,NOP,2014-12-06,19060,19060,12922.0,1884.0,947.0,15753.0
2014-15,SAC,ORL,2014-12-06,16021,17317,9109.0,2391.0,699.0,12199.0
2014-15,SAS,MIN,2014-12-06,18581,18418,12638.0,2919.0,1060.0,16617.0
2014-15,BOS,LAL,2014-12-05,18624,18624,9823.0,3390.0,4098.0,17311.0
2014-15,BRK,ATL,2014-12-05,16146,17732,10677.0,1896.0,1439.0,14012.0
2014-15,CHA,NYK,2014-12-05,19102,19077,10311.0,3483.0,1404.0,15198.0
2014-15,DAL,PHX,2014-12-05,20010,19200,12065.0,1829.0,2772.0,16666.0
2014-15,MEM,SAS,2014-12-05,18119,18119,9677.0,2088.0,1761.0,13526.0
2014-15,MIL,MIA,2014-12-05,16325,18717,5640.0,1848.0,1358.0,8846.0
2014-15,MIN,HOU,2014-12-05,12101,19356,5929.0,1416.0,407.0,7752.0
2014-15,PHI,OKC,2014-12-05,15092,20328,7271.0,1050.0,738.0,9059.0
2014-15,SAC,IND,2014-12-05,15512,17317,9075.0,1081.0,1064.0,11220.0
2014-15,TOR,CLE,2014-12-05,20077,19800,13477.0,1028.0,3692.0,18197.0
2014-15,UTA,ORL,2014-12-05,18997,19911,9020.0,3055.0,3821.0,15896.0
2014-15,WAS,DEN,2014-12-05,19451,20356,10350.0,3950.0,776.0,15076.0
2014-15,GSW,NOP,2014-12-04,19596,19596,15047.0,2074.0,677.0,17798.0
2014-15,NYK,CLE,2014-12-04,19812,19812,16009.0,552.0,1509.0,18070.0
2014-15,POR,IND,2014-12-04,19191,19393,11507.0,2401.0,1634.0,15542.0
2014-15,BOS,DET,2014-12-03,15870,18624,9634.0,1124.0,1402.0,12160.0
2014-15,BRK,SAS,2014-12-03,15989,17732,11037.0,1094.0,1698.0,13829.0
2014-15,CHA,CHI,2014-12-03,16887,19077,10017.0,1491.0,840.0,12348.0
2014-15,HOU,MEM,2014-12-03,18151,18055,11796.0,2363.0,1222.0,15381.0
2014-15,LAC,ORL,2014-12-03,19060,19060,12401.0,1812.0,762.0,14975.0
2014-15,MIA,ATL,2014-12-03,19600,19600,13938.0,2621.0,1569.0,18128.0
2014-15,MIL,DAL,2014-12-03,13568,18717,5246.0,2225.0,358.0,7829.0
2014-15,MIN,PHI,2014-12-03,10463,19356,5879.0,1443.0,382.0,7704.0
2014-15,UTA,TOR,2014-12-03,16677,19911,9108.0,1799.0,2469.0,13376.0
2014-15,WAS,LAL,2014-12-03,18490,20356,10866.0,1503.0,2776.0,15145.0
2014-15,ATL,BOS,2014-12-02,12705,18047,4575.0,2602.0,2419.0,9596.0
2014-15,CHI,DAL,2014-12-02,22042,20917,15871.0,836.0,1769.0,18476.0
2014-15,CLE,MIL,2014-12-02,20562,20562,14270.0,2839.0,1117.0,18226.0
2014-15,DEN,POR,2014-12-02,12822,19155,3234.0,2025.0,463.0,5722.0
2014-15,DET,LAL,2014-12-02,14083,19971,5123.0,1959.0,1007.0,8089.0
2014-15,GSW,ORL,2014-12-02,19596,19596,15113.0,2017.0,386.0,17516.0
2014-15,NOP,OKC,2014-12-02,13903,16867,8981.0,1805.0,929.0,11715.0
2014-15,NYK,BRK,2014-12-02,19812,19812,15775.0,658.0,1396.0,17829.0
2014-15,PHX,IND,2014-12-02,15059,19023,7822.0,2866.0,1098.0,11786.0
2014-15,SAC,TOR,2014-12-02,15522,17317,9055.0,472.0,1640.0,11167.0
2014-15,LAC,MIN,2014-12-01,19060,19060,12531.0,1839.0,608.0,14978.0
2014-15,PHI,SAS,2014-12-01,12843,20328,7374.0,1846.0,558.0,9778.0
2014-15,UTA,DEN,2014-12-01,16768,19911,9007.0,1461.0,2778.0,13246.0
2014-15,WAS,MIA,2014-12-01,15150,20356,10409.0,603.0,824.0,11836.0
2014-15,BOS,SAS,2014-11-30,17121,18624,9677.0,1314.0,3307.0,14298.0
2014-15,BRK,CHI,2014-11-30,17732,17732,10563.0,2351.0,2110.0,15024.0
2014-15,DET,GSW,2014-11-30,12737,19971,5241.0,1128.0,548.0,6917.0
2014-15,LAL,TOR,2014-11-30,18997,18997,14207.0,315.0,1483.0,16005.0
2014-15,NYK,MIA,2014-11-30,19812,19812,16070.0,449.0,1737.0,18256.0
2014-15,PHX,ORL,2014-11-30,15558,19023,7870.0,2974.0,1443.0,12287.0
2014-15,POR,MIN,2014-11-30,18843,19393,11414.0,1586.0,2416.0,15416.0
2014-15,SAC,MEM,2014-11-30,16240,17317,9091.0,1557.0,1296.0,11944.0
2014-15,ATL,CHA,2014-11-29,14185,18047,4528.0,2855.0,2978.0,10361.0
2014-15,CLE,IND,2014-11-29,20562,20562,14302.0,1450.0,2967.0,18719.0
2014-15,MIL,HOU,2014-11-29,16119,18717,6023.0,874.0,2408.0,9305.0
2014-15,PHI,DAL,2014-11-29,16145,20328,7223.0,1286.0,1373.0,9882.0
2014-15,UTA,LAC,2014-11-29,18479,19911,9001.0,2682.0,2149.0,13832.0
2014-15,WAS,NOP,2014-11-29,17581,20356,10528.0,503.0,3054.0,14085.0
2014-15,ATL,NOP,2014-11-28,17079,18047,4571.0,2898.0,3778.0,11247.0
2014-15,BOS,CHI,2014-11-28,18203,18624,10018.0,676.0,4821.0,15515.0
2014-15,CHA,GSW,2014-11-28,19381,19077,10760.0,1930.0,3368.0,16058.0
2014-15,DEN,PHX,2014-11-28,15509,19155,6184.0,2018.0,2662.0,10864.0
2014-15,DET,MIL,2014-11-28,13127,19971,4579.0,898.0,722.0,6199.0
2014-15,HOU,LAC,2014-11-28,18226,18055,10778.0,1223.0,2914.0,14915.0
2014-15,IND,ORL,2014-11-28,18165,18165,8519.0,1871.0,4866.0,15256.0
2014-15,LAL,MIN,2014-11-28,18997,18997,14207.0,149.0,1778.0,16134.0
2014-15,OKC,NYK,2014-11-28,18203,18203,14646.0,1449.0,961.0,17056.0
2014-15,POR,MEM,2014-11-28,19459,19393,11407.0,1743.0,3575.0,16725.0
2014-15,SAS,SAC,2014-11-28,18581,18418,12743.0,1933.0,1738.0,16414.0
2014-15,TOR,DAL,2014-11-28,19800,19800,12549.0,2682.0,2578.0,17809.0
2014-15,ATL,TOR,2014-11-26,16253,18047,4548.0,3355.0,2373.0,10276.0
2014-15,CHA,POR,2014-11-26,16972,19077,9424.0,662.0,1788.0,11874.0
2014-15,CLE,WAS,2014-11-26,20562,20562,13620.0,2202.0,2994.0,18816.0
2014-15,DAL,NYK,2014-11-26,20352,19200,12166.0,722.0,4159.0,17047.0
2014-15,DET,LAC,2014-11-26,13461,19971,5206.0,1327.0,698.0,7231.0
2014-15,HOU,SAC,2014-11-26,18058,18055,10790.0,2287.0,2087.0,15164.0
2014-15,LAL,MEM,2014-11-26,18997,18997,14213.0,145.0,1756.0,16114.0
2014-15,MIN,MIL,2014-11-26,14710,19356,6184.0,2143.0,2570.0,10897.0
2014-15,OKC,UTA,2014-11-26,18203,18203,14828.0,1431.0,696.0,16955.0
2014-15,ORL,GSW,2014-11-26,17702,18846,7587.0,3212.0,2364.0,13163.0
2014-15,PHI,BRK,2014-11-26,11223,20328,6565.0,548.0,392.0,7505.0
2014-15,PHX,DEN,2014-11-26,16099,19023,7776.0,2250.0,2393.0,12419.0
2014-15,SAS,IND,2014-11-26,18581,18418,12619.0,1996.0,1624.0,16239.0
2014-15,DEN,CHI,2014-11-25,17033,19155,6732.0,2810.0,3724.0,13266.0
2014-15,MIA,GSW,2014-11-25,19647,19600,13827.0,2365.0,1941.0,18133.0
2014-15,MIL,DET,2014-11-25,15265,18717,5124.0,3825.0,1223.0,10172.0
2014-15,NOP,SAC,2014-11-25,17037,16867,8867.0,1779.0,1588.0,12234.0
2014-15,WAS,ATL,2014-11-25,15440,20356,10362.0,650.0,1006.0,12018.0
2014-15,CHA,LAC,2014-11-24,17180,19077,10633.0,822.0,1074.0,12529.0
2014-15,CLE,ORL,2014-11-24,20562,20562,14243.0,2286.0,2001.0,18530.0
2014-15,DAL,IND,2014-11-24,19850,19200,11625.0,2412.0,2102.0,16139.0
2014-15,HOU,NYK,2014-11-24,18133,18055,11330.0,2662.0,1624.0,15616.0
2014-15,PHI,POR,2014-11-24,11094,20328,6429.0,836.0,359.0,7624.0
2014-15,TOR,PHX,2014-11-24,19800,19800,11906.0,3796.0,1899.0,17601.0
2014-15,UTA,CHI,2014-11-24,18904,19911,9041.0,2778.0,1918.0,13737.0
2014-15,BOS,POR,2014-11-23,16692,18624,9670.0,1165.0,3140.0,13975.0
2014-15,LAL,DEN,2014-11-23,18997,18997,14212.0,679.0,1305.0,16196.0
2014-15,MEM,LAC,2014-11-23,18119,18119,9562.0,1299.0,3098.0,13959.0
2014-15,MIA,CHA,2014-11-23,19639,19600,14008.0,2635.0,1474.0,18117.0
2014-15,OKC,GSW,2014-11-23,18203,18203,14649.0,1548.0,765.0,16962.0
2014-15,CLE,TOR,2014-11-22,20562,20562,14268.0,2536.0,1855.0,18659.0
2014-15,HOU,DAL,2014-11-22,18244,18055,10744.0,2738.0,2448.0,15930.0
2014-15,IND,PHX,2014-11-22,16870,18165,8527.0,4058.0,1096.0,13681.0
2014-15,MIL,WAS,2014-11-22,14254,18717,5100.0,1592.0,1682.0,8374.0
2014-15,MIN,SAC,2014-11-22,13191,19356,5848.0,2589.0,812.0,9249.0
2014-15,NYK,PHI,2014-11-22,19812,19812,15938.0,692.0,1405.0,18035.0
2014-15,ORL,MIA,2014-11-22,18846,18846,7677.0,6114.0,1795.0,15586.0
2014-15,SAS,BRK,2014-11-22,18581,18418,12505.0,3212.0,962.0,16679.0
2014-15,UTA,NOP,2014-11-22,18452,19911,9036.0,2049.0,3933.0,15018.0
2014-15,ATL,DET,2014-11-21,16517,18047,4369.0,3952.0,3441.0,11762.0
2014-15,CHA,ORL,2014-11-21,18126,19077,9246.0,3766.0,972.0,13984.0
2014-15,DAL,LAL,2014-11-21,20353,19200,12325.0,1317.0,3479.0,17121.0
2014-15,DEN,NOP,2014-11-21,15232,19155,6130.0,3466.0,1407.0,11003.0
2014-15,GSW,UTA,2014-11-21,19596,19596,14761.0,2679.0,549.0,17989.0
2014-15,MEM,BOS,2014-11-21,17712,18119,9199.0,2334.0,1945.0,13478.0
2014-15,MIN,SAS,2014-11-21,12414,19356,5824.0,2468.0,1134.0,9426.0
2014-15,OKC,BRK,2014-11-21,18203,18203,14646.0,1606.0,712.0,16964.0
2014-15,PHI,PHX,2014-11-21,16789,20328,6460.0,2994.0,502.0,9956.0
2014-15,POR,CHI,2014-11-21,19866,19393,11941.0,2825.0,3131.0,17897.0
2014-15,TOR,MIL,2014-11-21,19800,19800,12441.0,3081.0,2504.0,18026.0
2014-15,WAS,CLE,2014-11-21,20356,20356,11202.0,488.0,5068.0,16758.0
2014-15,MIA,LAC,2014-11-20,19685,19600,13940.0,2167.0,2109.0,18216.0
2014-15,SAC,CHI,2014-11-20,17317,17317,9295.0,2178.0,1644.0,13117.0
2014-15,BRK,MIL,2014-11-19,15694,17732,11376.0,1074.0,1191.0,13641.0
2014-15,CLE,SAS,2014-11-19,20562,20562,13553.0,2056.0,2938.0,18547.0
2014-15,DEN,OKC,2014-11-19,14140,19155,6360.0,3079.0,751.0,10190.0
2014-15,DET,PHX,2014-11-19,10686,19971,4678.0,853.0,262.0,5793.0
2014-15,HOU,LAL,2014-11-19,18245,18055,11008.0,2388.0,2756.0,16152.0
2014-15,IND,CHA,2014-11-19,14748,18165,8275.0,2428.0,950.0,11653.0
2014-15,MIN,NYK,2014-11-19,15304,19356,5660.0,1406.0,816.0,7882.0
2014-15,ORL,LAC,2014-11-19,16034,18846,7875.0,2190.0,1827.0,11892.0
2014-15,PHI,BOS,2014-11-19,12701,20328,6027.0,2106.0,355.0,8488.0
2014-15,TOR,MEM,2014-11-19,19800,19800,12520.0,3080.0,2177.0,17777.0
2014-15,WAS,DAL,2014-11-19,16374,20356,10310.0,1371.0,1288.0,12969.0
2014-15,ATL,LAL,2014-11-18,17848,18047,4855.0,2437.0,6393.0,13685.0
2014-15,MIL,NYK,2014-11-18,12190,18717,5899.0,679.0,762.0,7340.0
2014-15,SAC,NOP,2014-11-18,16526,17317,8901.0,680.0,2088.0,11669.0
2014-15,UTA,OKC,2014-11-18,17190,19911,9023.0,1155.0,3177.0,13355.0
2014-15,BOS,PHX,2014-11-17,16726,18624,9827.0,1059.0,2155.0,13041.0
2014-15,BRK,MIA,2014-11-17,17732,17732,10909.0,1784.0,1669.0,14362.0
2014-15,CHA,DAL,2014-11-17,15345,19077,9446.0,481.0,710.0,10637.0
2014-15,CLE,DEN,2014-11-17,20562,20562,13567.0,3223.0,1752.0,18542.0
2014-15,DET,ORL,2014-11-17,11619,19971,4671.0,419.0,214.0,5304.0
2014-15,LAC,CHI,2014-11-17,19319,19060,13332.0,1535.0,1318.0,16185.0
2014-15,MEM,HOU,2014-11-17,17012,18119,9489.0,734.0,637.0,10860.0
2014-15,POR,NOP,2014-11-17,19441,19393,11215.0,2443.0,1365.0,15023.0
2014-15,SAS,PHI,2014-11-17,18581,18418,12615.0,2505.0,633.0,15753.0
2014-15,LAL,GSW,2014-11-16,18997,18997,14216.0,465.0,1396.0,16077.0
2014-15,MIA,MIL,2014-11-16,19680,19600,13993.0,2663.0,1533.0,18189.0
2014-15,NYK,DEN,2014-11-16,19812,19812,15846.0,998.0,1250.0,18094.0
2014-15,OKC,HOU,2014-11-16,18203,18203,14649.0,1244.0,1005.0,16898.0
2014-15,CHI,IND,2014-11-15,22248,20917,15447.0,1467.0,1822.0,18736.0
2014-15,CLE,ATL,2014-11-15,20562,20562,14349.0,2025.0,2294.0,18668.0
2014-15,DAL,MIN,2014-11-15,19730,19200,12268.0,2187.0,1989.0,16444.0
2014-15,GSW,CHA,2014-11-15,19596,19596,14973.0,2145.0,672.0,17790.0
2014-15,LAC,PHX,2014-11-15,19060,19060,12906.0,1990.0,845.0,15741.0
2014-15,MEM,DET,2014-11-15,17215,18119,9570.0,2216.0,1056.0,12842.0
2014-15,POR,BRK,2014-11-15,19441,19393,11475.0,2754.0,2438.0,16667.0
2014-15,SAC,SAS,2014-11-15,17317,17317,9031.0,2367.0,2081.0,13479.0
2014-15,TOR,UTA,2014-11-15,19800,19800,11813.0,2147.0,2778.0,16738.0
2014-15,WAS,ORL,2014-11-15,19110,20356,10396.0,3313.0,1819.0,15528.0
2014-15,ATL,MIA,2014-11-14,17090,18047,4747.0,3979.0,4644.0,13370.0
2014-15,BOS,CLE,2014-11-14,18624,18624,9824.0,1850.0,4764.0,16438.0
2014-15,HOU,PHI,2014-11-14,18138,18055,10717.0,2934.0,1519.0,15170.0
2014-15,IND,DEN,2014-11-14,16286,18165,8095.0,4237.0,830.0,13162.0
2014-15,LAL,SAS,2014-11-14,18997,18997,14211.0,464.0,1609.0,16284.0
2014-15,NOP,MIN,2014-11-14,14775,16867,9703.0,1768.0,812.0,12283.0
2014-15,NYK,UTA,2014-11-14,19812,19812,15672.0,977.0,1393.0,18042.0
2014-15,OKC,DET,2014-11-14,18203,18203,14647.0,1710.0,680.0,17037.0
2014-15,ORL,MIL,2014-11-14,15947,18846,7792.0,2724.0,1145.0,11661.0
2014-15,PHX,CHA,2014-11-14,16291,19023,7774.0,2816.0,2216.0,12806.0
2014-15,DAL,PHI,2014-11-13,19604,19200,12100.0,3078.0,900.0,16078.0
2014-15,GSW,BRK,2014-11-13,19596,19596,15326.0,1873.0,445.0,17644.0
2014-15,MEM,SAC,2014-11-13,15666,18119,9143.0,1315.0,281.0,10739.0
2014-15,TOR,CHI,2014-11-13,19800,19800,12553.0,2174.0,3424.0,18151.0
2014-15,ATL,UTA,2014-11-12,12595,18047,4288.0,681.0,1405.0,6374.0
2014-15,BOS,OKC,2014-11-12,17043,18624,9662.0,1037.0,2147.0,12846.0
2014-15,DEN,POR,2014-11-12,12611,19155,6036.0,1580.0,885.0,8501.0
2014-15,MIA,IND,2014-11-12,19658,19600,13847.0,2636.0,1722.0,18205.0
2014-15,NOP,LAL,2014-11-12,17359,16867,10116.0,3318.0,1960.0,15394.0
2014-15,NYK,ORL,2014-11-12,19812,19812,15541.0,808.0,1603.0,17952.0
2014-15,PHX,BRK,2014-11-12,15184,19023,7752.0,2506.0,924.0,11182.0
2014-15,WAS,DET,2014-11-12,14708,20356,10405.0,509.0,418.0,11332.0
2014-15,DAL,SAC,2014-11-11,19663,19200,11558.0,2793.0,1188.0,15539.0
2014-15,GSW,SAS,2014-11-11,19596,19596,15097.0,2171.0,791.0,18059.0
2014-15,MEM,LAL,2014-11-11,17618,18119,9484.0,1188.0,2099.0,12771.0
2014-15,MIL,OKC,2014-11-11,12390,18717,5044.0,1482.0,618.0,7144.0
2014-15,POR,CHA,2014-11-11,18495,19393,11031.0,1966.0,998.0,13995.0
2014-15,TOR,ORL,2014-11-11,19800,19800,12266.0,2558.0,1695.0,16519.0
2014-15,CHI,DET,2014-11-10,21431,20917,15773.0,1048.0,1253.0,18074.0
2014-15,CLE,NOP,2014-11-10,20562,20562,13560.0,2477.0,1909.0,17946.0
2014-15,IND,UTA,2014-11-10,12513,18165,7893.0,1188.0,346.0,9427.0
2014-15,LAC,SAS,2014-11-10,19313,19060,13198.0,1925.0,1209.0,16332.0
2014-15,NYK,ATL,2014-11-10,19812,19812,15824.0,913.0,1384.0,18121.0
2014-15,BRK,ORL,2014-11-09,16127,17732,10807.0,1585.0,1414.0,13806.0
2014-15,DAL,MIA,2014-11-09,20195,19200,12489.0,867.0,3640.0,16996.0
2014-15,DET,UTA,2014-11-09,12888,19971,5038.0,1829.0,418.0,7285.0
2014-15,LAL,CHA,2014-11-09,18997,18997,14216.0,647.0,1209.0,16072.0
2014-15,OKC,SAC,2014-11-09,18203,18203,14649.0,1603.0,647.0,16899.0
2014-15,PHX,GSW,2014-11-09,16046,19023,7740.0,3878.0,1416.0,13034.0
2014-15,POR,DEN,2014-11-09,19055,19393,11445.0,2355.0,1886.0,15686.0
2014-15,TOR,PHI,2014-11-09,18470,19800,12390.0,886.0,2370.0,15646.0
2014-15,ATL,NYK,2014-11-08,17521,18047,4867.0,3322.0,5616.0,13805.0
2014-15,CHI,BOS,2014-11-08,22104,20917,15904.0,1074.0,1684.0,18662.0
2014-15,HOU,GSW,2014-11-08,18312,18055,10608.0,2083.0,3223.0,15914.0
2014-15,IND,WAS,2014-11-08,17302,18165,8433.0,4328.0,1289.0,14050.0
2014-15,LAC,POR,2014-11-08,19060,19060,12889.0,1824.0,1148.0,15861.0
2014-15,MIA,MIN,2014-11-08,19735,19600,13499.0,2760.0,2025.0,18284.0
2014-15,MIL,MEM,2014-11-08,13841,18717,5323.0,843.0,1224.0,7390.0
2014-15,SAS,NOP,2014-11-08,18581,18418,12704.0,2975.0,1135.0,16814.0
2014-15,BOS,IND,2014-11-07,17122,18624,9823.0,1372.0,2543.0,13738.0
2014-15,BRK,NYK,2014-11-07,17732,17732,11044.0,2226.0,2573.0,15843.0
2014-15,CHA,ATL,2014-11-07,15891,19077,9380.0,1281.0,1225.0,11886.0
2014-15,DEN,CLE,2014-11-07,19623,19155,7086.0,4450.0,6196.0,17732.0
2014-15,DET,MIL,2014-11-07,16102,19971,4679.0,2529.0,669.0,7877.0
2014-15,OKC,MEM,2014-11-07,18203,18203,14644.0,1453.0,930.0,17027.0
2014-15,ORL,MIN,2014-11-07,16379,18846,7997.0,2914.0,1578.0,12489.0
2014-15,PHI,CHI,2014-11-07,16820,20328,7225.0,1202.0,987.0,9414.0
2014-15,PHX,SAC,2014-11-07,15476,19023,7755.0,3047.0,1301.0,12103.0
2014-15,TOR,WAS,2014-11-07,19800,19800,11754.0,2642.0,3598.0,17994.0
2014-15,UTA,DAL,2014-11-07,18419,19911,8745.0,2278.0,2922.0,13945.0
2014-15,HOU,SAS,2014-11-06,18311,18055,11038.0,2760.0,2145.0,15943.0
2014-15,POR,DAL,2014-11-06,19441,19393,11257.0,2404.0,1408.0,15069.0
2014-15,BOS,TOR,2014-11-05,16249,18624,9656.0,1762.0,1873.0,13291.0
2014-15,BRK,MIN,2014-11-05,16302,17732,11260.0,1807.0,1203.0,14270.0
2014-15,CHA,MIA,2014-11-05,15874,19077,9765.0,584.0,1103.0,11452.0
2014-15,DET,NYK,2014-11-05,11915,19971,5006.0,439.0,476.0,5921.0
2014-15,GSW,LAC,2014-11-05,19596,19596,16006.0,614.0,553.0,17173.0
2014-15,MIL,CHI,2014-11-05,13098,18717,5463.0,1533.0,1766.0,8762.0
2014-15,PHI,ORL,2014-11-05,12111,20328,6053.0,235.0,222.0,6510.0
2014-15,PHX,MEM,2014-11-05,15377,19023,7689.0,4344.0,727.0,12760.0
2014-15,SAC,DEN,2014-11-05,14539,17317,8722.0,574.0,657.0,9953.0
2014-15,SAS,ATL,2014-11-05,18581,18418,12421.0,2996.0,516.0,15933.0
2014-15,UTA,CLE,2014-11-05,19911,19911,8984.0,2805.0,4320.0,16109.0
2014-15,WAS,IND,2014-11-05,15268,20356,10131.0,467.0,775.0,11373.0
2014-15,CHI,ORL,2014-11-04,21809,20917,15658.0,1144.0,1674.0,18476.0
2014-15,IND,MIL,2014-11-04,15012,18165,7962.0,4026.0,418.0,12406.0
2014-15,LAL,PHX,2014-11-04,18997,18997,14218.0,640.0,1139.0,15997.0
2014-15,MIA,HOU,2014-11-04,19666,19600,13769.0,2682.0,1765.0,18216.0
2014-15,NOP,CHA,2014-11-04,14840,16867,7793.0,501.0,428.0,8722.0
2014-15,NYK,WAS,2014-11-04,19812,19812,15525.0,731.0,1925.0,18181.0
2014-15,POR,CLE,2014-11-04,19441,19393,11671.0,1039.0,2415.0,15125.0
2014-15,TOR,OKC,2014-11-04,18877,19800,12370.0,1008.0,2869.0,16247.0
2014-15,BRK,OKC,2014-11-03,17732,17732,11141.0,1157.0,1812.0,14110.0
2014-15,DAL,BOS,2014-11-03,19948,19200,11828.0,2043.0,1774.0,15645.0
2014-15,DEN,SAC,2014-11-03,12516,19155,5992.0,1222.0,263.0,7477.0
2014-15,LAC,UTA,2014-11-03,19060,19060,12583.0,897.0,911.0,14391.0
2014-15,MEM,NOP,2014-11-03,15302,18119,8998.0,337.0,524.0,9859.0
2014-15,PHI,HOU,2014-11-03,12896,20328,6645.0,1435.0,406.0,8486.0
2014-15,LAC,SAC,2014-11-02,19060,19060,12742.0,1791.0,835.0,15368.0
2014-15,MIA,TOR,2014-11-02,19666,19600,14052.0,2896.0,1254.0,18202.0
2014-15,NYK,CHA,2014-11-02,19812,19812,15820.0,665.0,1686.0,18171.0
2014-15,POR,GSW,2014-11-02,19441,19393,11629.0,2306.0,2325.0,16260.0
2014-15,ATL,IND,2014-11-01,19118,18047,4619.0,4204.0,6361.0,15184.0
2014-15,CHA,MEM,2014-11-01,18133,19077,9796.0,1644.0,2186.0,13626.0
2014-15,DET,BRK,2014-11-01,19904,19971,5148.0,6360.0,1166.0,12674.0
2014-15,GSW,LAL,2014-11-01,19596,19596,15509.0,1120.0,1222.0,17851.0
2014-15,HOU,BOS,2014-11-01,18309,18055,10583.0,1702.0,3561.0,15846.0
2014-15,MIN,CHI,2014-11-01,19356,19356,6131.0,3042.0,4841.0,14014.0
2014-15,NOP,DAL,2014-11-01,14547,16867,9435.0,1577.0,1494.0,12506.0
2014-15,OKC,DEN,2014-11-01,18203,18203,14651.0,1362.0,1052.0,17065.0
2014-15,ORL,TOR,2014-11-01,16141,18846,7797.0,2919.0,1210.0,11926.0
2014-15,PHI,MIA,2014-11-01,19753,20328,7741.0,1737.0,1633.0,11111.0
