Unnamed: 0,Date,Home,Away,Unique_Devices,Starts,Live_Unique_Devices,Live_Starts,VOD_Unique_Devices,VOD_Starts,Life_Play_Time,Season,Attendance,Capacity,Total Full Season Equivalent Non Suite Tickets,Group Non Suite Tickets,Single Game Total Non Suite Tickets,Total Non Suite Tickets
,2015-03-28,POR,DEN,,,,,,,,2014-15,19769.0,19393.0,12223.0,2748.0,2601.0,17572.0
,2015-03-28,UTA,OKC,,,,,,,,2014-15,19911.0,19911.0,9169.0,3642.0,3689.0,16500.0
,2015-03-27,ATL,MIA,,,,,,,,2014-15,19233.0,18047.0,5927.0,7024.0,3395.0,16346.0
,2015-03-27,BRK,CLE,,,,,,,,2014-15,17732.0,17732.0,10673.0,1971.0,2814.0,15458.0
,2015-03-27,DEN,UTA,,,,,,,,2014-15,15312.0,19155.0,6129.0,3863.0,1592.0,11584.0
,2015-03-27,HOU,MIN,,,,,,,,2014-15,18322.0,18055.0,11232.0,2462.0,2148.0,15842.0
,2015-03-27,MEM,GSW,,,,,,,,2014-15,18119.0,18119.0,10343.0,4494.0,1624.0,16461.0
,2015-03-27,NOP,SAC,,,,,,,,2014-15,17669.0,16867.0,9402.0,2861.0,1204.0,13467.0
,2015-03-27,NYK,BOS,,,,,,,,2014-15,19812.0,19812.0,16042.0,582.0,1418.0,18042.0
,2015-03-27,ORL,DET,,,,,,,,2014-15,16427.0,18846.0,6632.0,3563.0,1223.0,11418.0
,2015-03-27,PHI,LAC,,,,,,,,2014-15,16070.0,20328.0,8640.0,3504.0,2319.0,14463.0
,2015-03-27,PHX,POR,,,,,,,,2014-15,17219.0,19023.0,8286.0,2899.0,1624.0,12809.0
,2015-03-27,SAS,DAL,,,,,,,,2014-15,18581.0,18418.0,12438.0,3134.0,1334.0,16906.0
,2015-03-27,TOR,LAL,,,,,,,,2014-15,19800.0,19800.0,13208.0,1492.0,3553.0,18253.0
,2015-03-27,WAS,CHA,,,,,,,,2014-15,18441.0,20356.0,10968.0,2787.0,1078.0,14833.0
,2015-03-26,MIL,IND,,,,,,,,2014-15,15366.0,18717.0,4336.0,7019.0,809.0,12164.0
,2015-03-25,BOS,MIA,,,,,,,,2014-15,18624.0,18624.0,9555.0,2196.0,3391.0,15142.0
,2015-03-25,CHA,BRK,,,,,,,,2014-15,15091.0,19077.0,9305.0,1497.0,421.0,11223.0
,2015-03-25,DEN,PHI,,,,,,,,2014-15,14068.0,19155.0,6002.0,3123.0,1136.0,10261.0
,2015-03-25,MEM,CLE,,,,,,,,2014-15,18119.0,18119.0,10259.0,3225.0,2735.0,16219.0
,2015-03-25,MIN,LAL,,,,,,,,2014-15,13438.0,19356.0,5852.0,1743.0,1323.0,8918.0
,2015-03-25,NOP,HOU,,,,,,,,2014-15,17077.0,16867.0,10085.0,1576.0,2201.0,13862.0
,2015-03-25,NYK,LAC,,,,,,,,2014-15,19812.0,19812.0,15848.0,380.0,1784.0,18012.0
,2015-03-25,ORL,ATL,,,,,,,,2014-15,17224.0,18846.0,6702.0,3907.0,2226.0,12835.0
,2015-03-25,PHX,SAC,,,,,,,,2014-15,17589.0,19023.0,8137.0,3548.0,1128.0,12813.0
,2015-03-25,SAS,OKC,,,,,,,,2014-15,18581.0,18418.0,12550.0,2125.0,2089.0,16764.0
,2015-03-25,TOR,CHI,,,,,,,,2014-15,19800.0,19800.0,12704.0,2828.0,2475.0,18007.0
,2015-03-25,UTA,POR,,,,,,,,2014-15,19911.0,19911.0,9192.0,1906.0,1957.0,13055.0
,2015-03-25,WAS,IND,,,,,,,,2014-15,18514.0,20356.0,10563.0,4614.0,949.0,16126.0
,2015-03-24,DAL,SAS,,,,,,,,2014-15,20328.0,19200.0,12787.0,902.0,3177.0,16866.0
,2015-03-24,DET,TOR,,,,,,,,2014-15,14420.0,19971.0,4802.0,2615.0,861.0,8278.0
,2015-03-24,MIL,MIA,,,,,,,,2014-15,12313.0,18717.0,5381.0,1517.0,975.0,7873.0
,2015-03-24,OKC,LAL,,,,,,,,2014-15,18203.0,18203.0,14624.0,1311.0,1113.0,17048.0
,2015-03-24,POR,GSW,,,,,,,,2014-15,19985.0,19393.0,12672.0,2893.0,2564.0,18129.0
,2015-03-24,SAC,PHI,,,,,,,,2014-15,16636.0,17317.0,9253.0,1655.0,1296.0,12204.0
,2015-03-23,BRK,BOS,,,,,,,,2014-15,16814.0,17732.0,11057.0,1979.0,1550.0,14586.0
,2015-03-23,CHI,CHA,,,,,,,,2014-15,21646.0,20917.0,15791.0,670.0,1672.0,18133.0
,2015-03-23,GSW,WAS,,,,,,,,2014-15,19596.0,19596.0,15533.0,1867.0,585.0,17985.0
,2015-03-23,IND,HOU,,,,,,,,2014-15,16201.0,18165.0,9165.0,1702.0,927.0,11794.0
,2015-03-23,NYK,MEM,,,,,,,,2014-15,19812.0,19812.0,16138.0,639.0,1249.0,18026.0
,2015-03-23,UTA,MIN,,,,,,,,2014-15,19911.0,19911.0,9143.0,2092.0,1715.0,12950.0
,2015-03-22,ATL,SAS,,,,,,,,2014-15,19193.0,18047.0,5836.0,5756.0,4724.0,16316.0
,2015-03-22,BOS,DET,,,,,,,,2014-15,18624.0,18624.0,9752.0,2376.0,2895.0,15023.0
,2015-03-22,LAC,NOP,,,,,,,,2014-15,19299.0,19060.0,12802.0,2341.0,962.0,16105.0
,2015-03-22,LAL,PHI,,,,,,,,2014-15,17891.0,18997.0,14352.0,50.0,1306.0,15708.0
,2015-03-22,MIL,CLE,,,,,,,,2014-15,16687.0,18717.0,5903.0,2718.0,3248.0,11869.0
,2015-03-22,MIN,CHA,,,,,,,,2014-15,15262.0,19356.0,5917.0,4041.0,1206.0,11164.0
,2015-03-22,OKC,MIA,,,,,,,,2014-15,18203.0,18203.0,14632.0,1547.0,862.0,17041.0
,2015-03-22,ORL,DEN,,,,,,,,2014-15,15788.0,18846.0,6586.0,3116.0,994.0,10696.0
,2015-03-22,PHX,DAL,,,,,,,,2014-15,17435.0,19023.0,8183.0,2993.0,1765.0,12941.0
,2015-03-22,SAC,WAS,,,,,,,,2014-15,17008.0,17317.0,9360.0,2223.0,1664.0,13247.0
,2015-03-22,TOR,NYK,,,,,,,,2014-15,19800.0,19800.0,13358.0,1742.0,2942.0,18042.0
,2015-03-21,DET,CHI,,,,,,,,2014-15,20347.0,19971.0,5657.0,8909.0,1763.0,16329.0
,2015-03-21,GSW,UTA,,,,,,,,2014-15,19596.0,19596.0,14918.0,2440.0,536.0,17894.0
,2015-03-21,HOU,PHX,,,,,,,,2014-15,18340.0,18055.0,11299.0,3226.0,1646.0,16171.0
,2015-03-21,IND,BRK,,,,,,,,2014-15,16453.0,18165.0,9109.0,3340.0,1146.0,13595.0
,2015-03-21,MEM,POR,,,,,,,,2014-15,17898.0,18119.0,9661.0,3330.0,1450.0,14441.0
,2015-03-20,BRK,MIL,,,,,,,,2014-15,16272.0,17732.0,10487.0,2092.0,1585.0,14164.0
,2015-03-20,CHI,TOR,,,,,,,,2014-15,21998.0,20917.0,15712.0,1074.0,1754.0,18540.0
,2015-03-20,CLE,IND,,,,,,,,2014-15,20562.0,20562.0,13652.0,4233.0,896.0,18781.0
,2015-03-20,DAL,MEM,,,,,,,,2014-15,20399.0,19200.0,13373.0,1505.0,2130.0,17008.0
,2015-03-20,GSW,NOP,,,,,,,,2014-15,19596.0,19596.0,14901.0,2551.0,400.0,17852.0
,2015-03-20,LAC,WAS,,,,,,,,2014-15,19218.0,19060.0,13373.0,1936.0,786.0,16095.0
,2015-03-20,MIA,DEN,,,,,,,,2014-15,19710.0,19600.0,13498.0,2762.0,1931.0,18191.0
,2015-03-20,OKC,ATL,,,,,,,,2014-15,18203.0,18203.0,14628.0,1728.0,706.0,17062.0
,2015-03-20,ORL,POR,,,,,,,,2014-15,16203.0,18846.0,6814.0,4058.0,1881.0,12753.0
,2015-03-20,PHI,NYK,,,,,,,,2014-15,10079.0,20328.0,7894.0,1872.0,977.0,10743.0
,2015-03-20,SAC,CHA,,,,,,,,2014-15,16799.0,17317.0,9275.0,1873.0,982.0,12130.0
,2015-03-20,SAS,BOS,,,,,,,,2014-15,18581.0,18418.0,12568.0,3142.0,1426.0,17136.0
,2015-03-19,HOU,DEN,,,,,,,,2014-15,18456.0,18055.0,11287.0,3089.0,1600.0,15976.0
,2015-03-19,LAL,UTA,,,,,,,,2014-15,17407.0,18997.0,14358.0,249.0,1049.0,15656.0
,2015-03-19,NYK,MIN,,,,,,,,2014-15,19812.0,19812.0,16041.0,674.0,1397.0,18112.0
,2015-03-19,PHX,NOP,,,,,,,,2014-15,18055.0,19023.0,8233.0,2792.0,1915.0,12940.0
,2015-03-18,CHI,IND,,,,,,,,2014-15,21753.0,20917.0,15923.0,620.0,1678.0,18221.0
,2015-03-18,CLE,BRK,,,,,,,,2014-15,20562.0,20562.0,14342.0,3139.0,943.0,18424.0
,2015-03-18,DAL,ORL,,,,,,,,2014-15,20294.0,19200.0,12700.0,2038.0,1900.0,16638.0
,2015-03-18,GSW,ATL,,,,,,,,2014-15,19596.0,19596.0,14840.0,2709.0,544.0,18093.0
,2015-03-18,MIA,POR,,,,,,,,2014-15,19621.0,19600.0,13646.0,2963.0,1499.0,18108.0
,2015-03-18,MIL,SAS,,,,,,,,2014-15,14831.0,18717.0,6319.0,2230.0,2131.0,10680.0
,2015-03-18,OKC,BOS,,,,,,,,2014-15,18203.0,18203.0,14623.0,1657.0,773.0,17053.0
,2015-03-18,PHI,DET,,,,,,,,2014-15,10776.0,20328.0,6601.0,1224.0,581.0,8406.0
,2015-03-18,SAC,LAC,,,,,,,,2014-15,16785.0,17317.0,9682.0,2083.0,1158.0,12923.0
,2015-03-18,TOR,MIN,,,,,,,,2014-15,19800.0,19800.0,13325.0,1972.0,2982.0,18279.0
,2015-03-18,UTA,WAS,,,,,,,,2014-15,19498.0,19911.0,9162.0,331.0,981.0,10474.0
,2015-03-17,DET,MEM,,,,,,,,2014-15,14399.0,19971.0,4717.0,1131.0,439.0,6287.0
,2015-03-17,HOU,ORL,,,,,,,,2014-15,18235.0,18055.0,11933.0,2459.0,1506.0,15898.0
,2015-03-17,LAC,CHA,,,,,,,,2014-15,19060.0,19060.0,12560.0,2207.0,722.0,15489.0
,2015-03-17,NOP,MIL,,,,,,,,2014-15,17881.0,16867.0,9396.0,1735.0,973.0,12104.0
,2015-03-17,NYK,SAS,,,,,,,,2014-15,19812.0,19812.0,15764.0,1132.0,1247.0,18143.0
,2015-03-16,BOS,PHI,,,,,,,,2014-15,16553.0,18624.0,9551.0,1522.0,2572.0,13645.0
,2015-03-16,DAL,OKC,,,,,,,,2014-15,20231.0,19200.0,11390.0,1261.0,4077.0,16728.0
,2015-03-16,GSW,LAL,,,,,,,,2014-15,19596.0,19596.0,15228.0,1937.0,446.0,17611.0
,2015-03-16,IND,TOR,,,,,,,,2014-15,17060.0,18165.0,7976.0,4621.0,641.0,13238.0
,2015-03-16,MEM,DEN,,,,,,,,2014-15,16614.0,18119.0,9686.0,2059.0,335.0,12080.0
,2015-03-16,MIA,CLE,,,,,,,,2014-15,19626.0,19600.0,14304.0,2118.0,1708.0,18130.0
,2015-03-16,MIN,BRK,,,,,,,,2014-15,14234.0,19356.0,5788.0,1649.0,1263.0,8700.0
,2015-03-16,SAC,ATL,,,,,,,,2014-15,16835.0,17317.0,9299.0,2388.0,1007.0,12694.0
,2015-03-16,UTA,CHA,,,,,,,,2014-15,16743.0,19911.0,8954.0,2799.0,955.0,12708.0
,2015-03-16,WAS,POR,,,,,,,,2014-15,17324.0,20356.0,11097.0,1279.0,1343.0,13719.0
,2015-03-15,LAC,HOU,,,,,,,,2014-15,19211.0,19060.0,13447.0,1760.0,1151.0,16358.0
,2015-03-15,LAL,ATL,,,,,,,,2014-15,17422.0,18997.0,14356.0,242.0,1240.0,15838.0
,2015-03-15,NOP,DEN,,,,,,,,2014-15,17248.0,16867.0,9495.0,3776.0,1572.0,14843.0
,2015-03-15,OKC,CHI,,,,,,,,2014-15,18203.0,18203.0,14625.0,1355.0,1092.0,17072.0
,2015-03-15,ORL,CLE,,,,,,,,2014-15,17786.0,18846.0,7264.0,3920.0,2186.0,13370.0
,2015-03-15,PHX,NYK,,,,,,,,2014-15,17264.0,19023.0,8225.0,3319.0,1580.0,13124.0
,2015-03-15,SAS,MIN,,,,,,,,2014-15,18581.0,18418.0,12705.0,2227.0,1386.0,16318.0
,2015-03-15,TOR,POR,,,,,,,,2014-15,19800.0,19800.0,13426.0,2019.0,2477.0,17922.0
,2015-03-14,GSW,NYK,,,,,,,,2014-15,19596.0,19596.0,15592.0,1733.0,468.0,17793.0
,2015-03-14,IND,BOS,,,,,,,,2014-15,18165.0,18165.0,8963.0,4637.0,1897.0,15497.0
,2015-03-14,MEM,MIL,,,,,,,,2014-15,18119.0,18119.0,10285.0,2576.0,2263.0,15124.0
,2015-03-14,PHI,BRK,,,,,,,,2014-15,14865.0,20328.0,7154.0,2128.0,1927.0,11209.0
,2015-03-14,UTA,DET,,,,,,,,2014-15,19911.0,19911.0,9081.0,3830.0,1712.0,14623.0
,2015-03-14,WAS,SAC,,,,,,,,2014-15,20356.0,20356.0,10723.0,3263.0,1975.0,15961.0
,2015-03-13,BOS,ORL,,,,,,,,2014-15,18624.0,18624.0,10021.0,2375.0,3502.0,15898.0
,2015-03-13,CHA,CHI,,,,,,,,2014-15,19183.0,19077.0,11007.0,2047.0,2036.0,15090.0
,2015-03-13,DAL,LAC,,,,,,,,2014-15,20444.0,19200.0,12857.0,2021.0,2056.0,16934.0
,2015-03-13,DEN,GSW,,,,,,,,2014-15,19155.0,19155.0,6790.0,4868.0,4551.0,16209.0
,2015-03-13,OKC,MIN,,,,,,,,2014-15,18203.0,18203.0,14626.0,1718.0,728.0,17072.0
,2015-03-13,PHI,SAC,,,,,,,,2014-15,12331.0,20328.0,6610.0,2117.0,862.0,9589.0
,2015-03-13,PHX,ATL,,,,,,,,2014-15,17136.0,19023.0,8146.0,2512.0,2093.0,12751.0
,2015-03-13,POR,DET,,,,,,,,2014-15,19486.0,19393.0,12091.0,2686.0,2424.0,17201.0
,2015-03-13,TOR,MIA,,,,,,,,2014-15,19800.0,19800.0,12682.0,2315.0,3205.0,18202.0
,2015-03-12,IND,MIL,,,,,,,,2014-15,15729.0,18165.0,7953.0,4158.0,566.0,12677.0
,2015-03-12,LAL,NYK,,,,,,,,2014-15,18997.0,18997.0,14356.0,176.0,1438.0,15970.0
,2015-03-12,SAS,CLE,,,,,,,,2014-15,18581.0,18418.0,12575.0,1960.0,2502.0,17037.0
,2015-03-12,UTA,HOU,,,,,,,,2014-15,18781.0,19911.0,9023.0,3878.0,1313.0,14214.0
,2015-03-12,WAS,MEM,,,,,,,,2014-15,18186.0,20356.0,10830.0,1200.0,1275.0,13305.0
,2015-03-11,BOS,MEM,,,,,,,,2014-15,17135.0,18624.0,9703.0,1221.0,2420.0,13344.0
,2015-03-11,CHA,SAC,,,,,,,,2014-15,15885.0,19077.0,9094.0,1681.0,438.0,11213.0
,2015-03-11,DEN,ATL,,,,,,,,2014-15,13217.0,19155.0,5980.0,2704.0,775.0,9459.0
,2015-03-11,GSW,DET,,,,,,,,2014-15,19596.0,19596.0,14823.0,2718.0,314.0,17855.0
,2015-03-11,MIA,BRK,,,,,,,,2014-15,19600.0,19600.0,14009.0,2934.0,1189.0,18132.0
,2015-03-11,MIL,ORL,,,,,,,,2014-15,12593.0,18717.0,5008.0,3562.0,626.0,9196.0
,2015-03-11,OKC,LAC,,,,,,,,2014-15,18203.0,18203.0,14622.0,1425.0,1002.0,17049.0
,2015-03-11,PHI,CHI,,,,,,,,2014-15,12400.0,20328.0,7695.0,814.0,978.0,9487.0
,2015-03-11,PHX,MIN,,,,,,,,2014-15,17367.0,19023.0,8077.0,2354.0,1459.0,11890.0
,2015-03-11,POR,HOU,,,,,,,,2014-15,19279.0,19393.0,12510.0,2732.0,2638.0,17880.0
,2015-03-10,BRK,NOP,,,,,,,,2014-15,16422.0,17732.0,10530.0,1601.0,1353.0,13484.0
,2015-03-10,DAL,CLE,,,,,,,,2014-15,20501.0,19200.0,11992.0,588.0,4429.0,17009.0
,2015-03-10,IND,ORL,,,,,,,,2014-15,17295.0,18165.0,8227.0,4409.0,1816.0,14452.0
,2015-03-10,LAL,DET,,,,,,,,2014-15,17771.0,18997.0,14354.0,503.0,865.0,15722.0
,2015-03-10,SAS,TOR,,,,,,,,2014-15,18581.0,18418.0,12489.0,1873.0,1828.0,16190.0
,2015-03-10,UTA,NYK,,,,,,,,2014-15,17121.0,19911.0,9165.0,1936.0,1087.0,12188.0
,2015-03-09,ATL,SAC,,,,,,,,2014-15,18418.0,18047.0,5014.0,4879.0,5107.0,15000.0
,2015-03-09,CHA,WAS,,,,,,,,2014-15,15119.0,19077.0,9352.0,324.0,486.0,10162.0
,2015-03-09,CHI,MEM,,,,,,,,2014-15,21815.0,20917.0,15772.0,537.0,2075.0,18384.0
,2015-03-09,DEN,NYK,,,,,,,,2014-15,14153.0,19155.0,6564.0,2253.0,855.0,9672.0
,2015-03-09,LAC,MIN,,,,,,,,2014-15,19060.0,19060.0,12629.0,2489.0,844.0,15962.0
,2015-03-09,MIA,BOS,,,,,,,,2014-15,19600.0,19600.0,14254.0,2549.0,1332.0,18135.0
,2015-03-09,MIL,NOP,,,,,,,,2014-15,12218.0,18717.0,5850.0,2771.0,437.0,9058.0
,2015-03-09,PHX,GSW,,,,,,,,2014-15,18055.0,19023.0,8327.0,3819.0,2617.0,14763.0
,2015-03-08,BRK,UTA,,,,,,,,2014-15,17041.0,17732.0,10635.0,3520.0,1198.0,15353.0
,2015-03-08,DET,CHA,,,,,,,,2014-15,15673.0,19971.0,4970.0,3333.0,744.0,9047.0
,2015-03-08,GSW,LAC,,,,,,,,2014-15,19596.0,19596.0,15620.0,1502.0,653.0,17775.0
,2015-03-08,LAL,DAL,,,,,,,,2014-15,18997.0,18997.0,14352.0,358.0,1411.0,16121.0
,2015-03-08,OKC,TOR,,,,,,,,2014-15,18203.0,18203.0,14629.0,1677.0,708.0,17014.0
,2015-03-08,ORL,BOS,,,,,,,,2014-15,17041.0,18846.0,6715.0,3557.0,1461.0,11733.0
,2015-03-08,SAS,CHI,,,,,,,,2014-15,18581.0,18418.0,12726.0,3251.0,1204.0,17181.0
,2015-03-07,CLE,PHX,,,,,,,,2014-15,20562.0,20562.0,14294.0,3539.0,883.0,18716.0
,2015-03-07,DEN,HOU,,,,,,,,2014-15,15231.0,19155.0,6600.0,3283.0,1601.0,11484.0
,2015-03-07,MIA,SAC,,,,,,,,2014-15,19600.0,19600.0,13501.0,2904.0,1652.0,18057.0
,2015-03-07,MIL,WAS,,,,,,,,2014-15,16216.0,18717.0,5709.0,3028.0,2969.0,11706.0
,2015-03-07,MIN,POR,,,,,,,,2014-15,19356.0,19356.0,6662.0,4165.0,3449.0,14276.0
,2015-03-07,NOP,MEM,,,,,,,,2014-15,17346.0,16867.0,10611.0,2756.0,1741.0,15108.0
,2015-03-07,NYK,IND,,,,,,,,2014-15,19812.0,19812.0,16139.0,794.0,1179.0,18112.0
,2015-03-07,PHI,ATL,,,,,,,,2014-15,17624.0,20328.0,6700.0,3367.0,1850.0,11917.0
,2015-03-06,ATL,CLE,,,,,,,,2014-15,19244.0,18047.0,6447.0,3018.0,6642.0,16107.0
,2015-03-06,BRK,PHX,,,,,,,,2014-15,16445.0,17732.0,11061.0,1551.0,1408.0,14020.0
,2015-03-06,CHA,TOR,,,,,,,,2014-15,19080.0,19077.0,9994.0,3773.0,1149.0,14916.0
,2015-03-06,GSW,DAL,,,,,,,,2014-15,19596.0,19596.0,15190.0,2199.0,567.0,17956.0
,2015-03-06,HOU,DET,,,,,,,,2014-15,18193.0,18055.0,11180.0,3544.0,1209.0,15933.0
,2015-03-06,IND,CHI,,,,,,,,2014-15,18165.0,18165.0,10308.0,2568.0,3162.0,16038.0
,2015-03-06,MEM,LAL,,,,,,,,2014-15,17399.0,18119.0,10176.0,1789.0,2035.0,14000.0
,2015-03-06,NOP,BOS,,,,,,,,2014-15,17274.0,16867.0,9595.0,3687.0,1640.0,14922.0
,2015-03-06,ORL,SAC,,,,,,,,2014-15,15112.0,18846.0,6765.0,2247.0,1259.0,10271.0
,2015-03-06,PHI,UTA,,,,,,,,2014-15,15811.0,20328.0,6440.0,1673.0,968.0,9081.0
,2015-03-06,SAS,DEN,,,,,,,,2014-15,18581.0,18418.0,12581.0,3808.0,577.0,16966.0
,2015-03-06,WAS,MIA,,,,,,,,2014-15,20356.0,20356.0,11273.0,3891.0,2218.0,17382.0
,2015-03-05,CHI,OKC,,,,,,,,2014-15,21696.0,20917.0,15692.0,473.0,1789.0,17954.0
,2015-03-05,POR,DAL,,,,,,,,2014-15,19499.0,19393.0,11932.0,2893.0,2574.0,17399.0
,2015-03-04,BOS,UTA,,,,,,,,2014-15,16354.0,18624.0,9576.0,1189.0,1425.0,12190.0
,2015-03-04,BRK,CHA,,,,,,,,2014-15,16691.0,17732.0,10686.0,2168.0,802.0,13656.0
,2015-03-04,GSW,MIL,,,,,,,,2014-15,19596.0,19596.0,14869.0,2619.0,333.0,17821.0
,2015-03-04,HOU,MEM,,,,,,,,2014-15,18224.0,18055.0,12639.0,2213.0,869.0,15721.0
,2015-03-04,IND,NYK,,,,,,,,2014-15,15981.0,18165.0,8468.0,4400.0,604.0,13472.0
,2015-03-04,LAC,POR,,,,,,,,2014-15,19060.0,19060.0,13388.0,1805.0,1112.0,16305.0
,2015-03-04,MIA,LAL,,,,,,,,2014-15,19600.0,19600.0,14120.0,2516.0,1410.0,18046.0
,2015-03-04,MIN,DEN,,,,,,,,2014-15,13848.0,19356.0,5846.0,1722.0,1105.0,8673.0
,2015-03-04,NOP,DET,,,,,,,,2014-15,16925.0,16867.0,9189.0,2365.0,622.0,12176.0
,2015-03-04,OKC,PHI,,,,,,,,2014-15,18203.0,18203.0,14626.0,1795.0,567.0,16988.0
,2015-03-04,ORL,PHX,,,,,,,,2014-15,15822.0,18846.0,6722.0,2956.0,1090.0,10768.0
,2015-03-04,SAS,SAC,,,,,,,,2014-15,18581.0,18418.0,12591.0,2207.0,981.0,15779.0
,2015-03-04,TOR,CLE,,,,,,,,2014-15,19800.0,19800.0,13260.0,704.0,4239.0,18203.0
,2015-03-03,ATL,HOU,,,,,,,,2014-15,18968.0,18047.0,5565.0,4215.0,5069.0,14849.0
,2015-03-03,CHA,LAL,,,,,,,,2014-15,16947.0,19077.0,10790.0,784.0,1276.0,12850.0
,2015-03-03,CHI,WAS,,,,,,,,2014-15,21468.0,20917.0,15414.0,925.0,1513.0,17852.0
,2015-03-03,CLE,BOS,,,,,,,,2014-15,20562.0,20562.0,13655.0,3754.0,1019.0,18428.0
,2015-03-03,DEN,MIL,,,,,,,,2014-15,12234.0,19155.0,5989.0,1916.0,574.0,8479.0
,2015-03-03,MEM,UTA,,,,,,,,2014-15,16779.0,18119.0,9400.0,1285.0,469.0,11154.0
,2015-03-03,NYK,SAC,,,,,,,,2014-15,19812.0,19812.0,16111.0,352.0,1551.0,18014.0
,2015-03-02,BRK,GSW,,,,,,,,2014-15,17732.0,17732.0,11028.0,2499.0,2533.0,16060.0
,2015-03-02,DAL,NOP,,,,,,,,2014-15,20367.0,19200.0,12841.0,1613.0,1990.0,16444.0
,2015-03-02,MIA,PHX,,,,,,,,2014-15,19600.0,19600.0,14397.0,2580.0,1170.0,18147.0
,2015-03-02,MIN,LAC,,,,,,,,2014-15,18239.0,19356.0,6271.0,4609.0,2307.0,13187.0
,2015-03-02,PHI,TOR,,,,,,,,2014-15,10742.0,20328.0,6912.0,1234.0,392.0,8538.0
,2015-03-01,BOS,GSW,,,,,,,,2014-15,18624.0,18624.0,10091.0,2378.0,4487.0,16956.0
,2015-03-01,CHI,LAC,,,,,,,,2014-15,21680.0,20917.0,15906.0,300.0,1889.0,18095.0
,2015-03-01,DEN,NOP,,,,,,,,2014-15,13109.0,19155.0,6133.0,2473.0,1343.0,9949.0
,2015-03-01,HOU,CLE,,,,,,,,2014-15,18345.0,18055.0,10932.0,1028.0,4425.0,16385.0
,2015-03-01,IND,PHI,,,,,,,,2014-15,16581.0,18165.0,8319.0,4446.0,787.0,13552.0
,2015-03-01,LAL,OKC,,,,,,,,2014-15,18997.0,18997.0,14356.0,405.0,1350.0,16111.0
,2015-03-01,ORL,CHA,,,,,,,,2014-15,15422.0,18846.0,6633.0,2165.0,1184.0,9982.0
,2015-03-01,SAC,POR,,,,,,,,2014-15,16776.0,17317.0,9407.0,1837.0,1577.0,12821.0
,2015-02-28,DAL,BRK,,,,,,,,2014-15,20367.0,19200.0,11608.0,1731.0,3638.0,16977.0
,2015-02-28,MIA,ATL,,,,,,,,2014-15,19733.0,19600.0,13486.0,3588.0,1221.0,18295.0
,2015-02-28,MIN,MEM,,,,,,,,2014-15,19356.0,19356.0,6502.0,4324.0,2450.0,13276.0
,2015-02-28,NYK,TOR,,,,,,,,2014-15,19812.0,19812.0,16084.0,851.0,1262.0,18197.0
,2015-02-28,PHX,SAS,,,,,,,,2014-15,18055.0,19023.0,8173.0,3397.0,3056.0,14626.0
,2015-02-28,UTA,MIL,,,,,,,,2014-15,19515.0,19911.0,9028.0,2791.0,2209.0,14028.0
,2015-02-28,WAS,DET,,,,,,,,2014-15,20356.0,20356.0,10817.0,4869.0,1454.0,17140.0
,2015-02-27,ATL,ORL,,,,,,,,2014-15,18968.0,18047.0,5314.0,5543.0,4830.0,15687.0
,2015-02-27,BOS,CHA,,,,,,,,2014-15,18624.0,18624.0,9443.0,2592.0,3204.0,15239.0
,2015-02-27,CHI,MIN,,,,,,,,2014-15,21635.0,20917.0,15791.0,1190.0,1295.0,18276.0
,2015-02-27,DEN,UTA,,,,,,,,2014-15,15002.0,19155.0,6210.0,3390.0,1719.0,11319.0
,2015-02-27,DET,NYK,,,,,,,,2014-15,16182.0,19971.0,5250.0,1447.0,1079.0,7776.0
,2015-02-27,HOU,BRK,,,,,,,,2014-15,18139.0,18055.0,11168.0,2888.0,1585.0,15641.0
,2015-02-27,IND,CLE,,,,,,,,2014-15,18165.0,18165.0,10476.0,1622.0,4289.0,16387.0
,2015-02-27,LAL,MIL,,,,,,,,2014-15,18997.0,18997.0,14358.0,568.0,1197.0,16123.0
,2015-02-27,MEM,LAC,,,,,,,,2014-15,18119.0,18119.0,10149.0,3012.0,1750.0,14911.0
,2015-02-27,NOP,MIA,,,,,,,,2014-15,17797.0,16867.0,10259.0,3894.0,1802.0,15955.0
,2015-02-27,PHI,WAS,,,,,,,,2014-15,18089.0,20328.0,7208.0,4689.0,1628.0,13525.0
,2015-02-27,POR,OKC,,,,,,,,2014-15,19962.0,19393.0,12985.0,1873.0,3216.0,18074.0
,2015-02-27,SAC,SAS,,,,,,,,2014-15,17317.0,17317.0,9740.0,2133.0,2089.0,13962.0
,2015-02-27,TOR,GSW,,,,,,,,2014-15,19800.0,19800.0,13468.0,1993.0,2817.0,18278.0
,2015-02-26,CLE,GSW,,,,,,,,2014-15,20562.0,20562.0,13591.0,3219.0,1693.0,18503.0
,2015-02-26,PHX,OKC,,,,,,,,2014-15,17514.0,19023.0,8127.0,1555.0,2039.0,11721.0
,2015-02-25,ATL,DAL,,,,,,,,2014-15,16126.0,18047.0,5552.0,4296.0,4977.0,14825.0
,2015-02-25,BOS,NYK,,,,,,,,2014-15,16899.0,18624.0,9580.0,2478.0,2466.0,14524.0
,2015-02-25,CHI,CHA,,,,,,,,2014-15,21509.0,20917.0,15465.0,1156.0,1277.0,17898.0
,2015-02-25,DEN,PHX,,,,,,,,2014-15,12813.0,19155.0,6167.0,1945.0,599.0,8711.0
,2015-02-25,HOU,LAC,,,,,,,,2014-15,18154.0,18055.0,11540.0,2219.0,2034.0,15793.0
